model,doc_idx,category,layer,head,tokens,budget,fixed_max_rel,fixed_mean_rel,oracle_max_rel,oracle_mean_rel,oracle_mean_k,mass_max_rel,mass_mean_rel,mass_mean_k,mass_gap,UTC_abs_max_rel,UTC_abs_mean_rel,UTC_abs_mean_k,UTC_abs_gap,UTC_rel_max_rel,UTC_rel_mean_rel,UTC_rel_mean_k,UTC_rel_gap,UTC_rel_hat_max_rel,UTC_rel_hat_mean_rel,UTC_rel_hat_mean_k,UTC_rel_hat_gap,rel_hat_below_fixed,rel_hat_beats_abs_rel,rel_hat_beats_mass
gpt2,96,talk.politics.misc,0,1,128,8,0.023978451172582883,0.0050902908735336715,0.004267840284180685,0.003523707496448727,8.0,0.004732296172084843,0.0034820702429359425,8.0,0.9764362509851257,0.0051038311061294955,0.003508621864744413,8.0,0.9575867624457691,0.004839771534968105,0.0034751830419814363,8.0,0.9709835857434562,0.004839771534968105,0.0034751830419814363,8.0,0.9709835857434562,False,True,False
gpt2,96,talk.politics.misc,0,1,128,16,0.01034095533916881,0.002251848851606275,0.0020975646817622266,0.0018844494364014508,16.0,0.002452240992796265,0.0018483153076824551,16.0,0.9569744628424995,0.002320018433093711,0.0018542627320693311,16.0,0.9730142898017805,0.0022795115214427992,0.0018651229582548228,16.0,0.9779281551436487,0.0022795115214427992,0.0018651229582548228,16.0,0.9779281551436487,False,True,True
gpt2,96,talk.politics.misc,0,1,128,32,0.004853889079724225,0.0009910144370344038,0.0007709437848133511,0.000724794617305787,32.0,0.0008815523838944969,0.0007203574395709459,32.0,0.9729096054216029,0.0008711243985774885,0.0007246142133301569,32.0,0.975463640453619,0.0008453220356455512,0.0007236712170482992,32.0,0.9817831870231256,0.0008453220356455512,0.0007236712170482992,32.0,0.9817831870231256,False,True,True
gpt2,96,talk.politics.misc,0,2,128,8,1.4627349518049269,0.6857924090458096,0.7131450065095233,0.6535867853187536,8.0,1.6000318336686823,0.6884281357236326,8.0,-0.1831626514275729,1.1404042078987775,0.6639689036584133,8.0,0.4300094283937107,1.357523895650818,0.738858283249687,8.0,0.14035814756379444,0.9097176602066781,0.6649320590521164,8.0,0.7377597512734938,False,True,True
gpt2,96,talk.politics.misc,0,2,128,16,1.0653874861882744,0.4457095089923615,0.4421267314197963,0.419914636280731,16.0,1.3403866432379261,0.46878850833425645,16.0,-0.4412264929977908,0.6778775408616039,0.4226220779571765,16.0,0.6217461028339869,0.6648928415890755,0.4550334445009835,16.0,0.6425795969585317,0.5895529440853491,0.4360857811589197,16.0,0.7634598175200089,False,True,True
gpt2,96,talk.politics.misc,0,2,128,32,0.6251234518084954,0.2484934411863223,0.2276701722644077,0.21987781393250821,32.0,0.7049127607041524,0.26281462085341967,32.0,-0.20075141658708184,0.3939608668365621,0.23241858589720893,32.0,0.5816094541655215,0.30285176222717997,0.22675709808576522,32.0,0.8108416917605714,0.30071859109330057,0.22459614012328954,32.0,0.8162087908478562,False,True,True
gpt2,96,talk.politics.misc,0,3,128,8,0.01198158015127018,0.0014957147096277333,0.00046696145335307145,0.000342661722489879,8.0,0.0005172285325645872,0.00035214090797615593,8.0,0.9956344990198757,0.0006059101090495869,0.0003541017496019016,8.0,0.98793284785699,0.0005172285325645872,0.00035303186692915305,8.0,0.9956344990198757,0.0005172285325645872,0.00035303186692915305,8.0,0.9956344990198757,False,True,True
gpt2,96,talk.politics.misc,0,3,128,16,0.0008275806153674257,8.12646428228251e-05,2.1611086966899526e-05,1.7776729105529024e-05,16.0,2.5989789308583362e-05,1.825550353420122e-05,16.0,0.9945671614280834,2.5989789308583362e-05,1.8066872743485895e-05,16.0,0.9945671614280834,2.5437263951002162e-05,1.8020462647879822e-05,16.0,0.9952527026776115,2.5437263951002162e-05,1.8020462647879822e-05,16.0,0.9952527026776115,False,True,True
gpt2,96,talk.politics.misc,0,3,128,32,1.1079910946951396e-05,1.1776384384778963e-06,2.2228952951058085e-07,1.8445826205130303e-07,32.0,2.577644762363212e-07,1.8931929027837367e-07,32.0,0.9967327147114601,2.5724361333847656e-07,1.8854204169410198e-07,32.0,0.9967806868112248,2.5724361333847656e-07,1.8951522272902177e-07,32.0,0.9967806868112248,2.5724361333847656e-07,1.8951522272902177e-07,32.0,0.9967806868112248,False,True,True
gpt2,96,talk.politics.misc,0,4,128,8,0.08550884080079586,0.036101698451251454,0.034972716799500723,0.029238900214160233,8.0,0.05644154225120179,0.03364226989885535,8.0,0.5751786296244076,0.0617807009842772,0.03106287062734712,8.0,0.4695282886338999,0.05644154225120179,0.03188142121884886,8.0,0.5751786296244076,0.05644154225120179,0.03188142121884886,8.0,0.5751786296244076,False,True,True
gpt2,96,talk.politics.misc,0,4,128,16,0.025724098929896484,0.008864277523022338,0.007160920584928009,0.006263168485501751,16.0,0.011305288843868264,0.006558202343053489,16.0,0.7767425285733152,0.013139197189587748,0.006671910007359458,16.0,0.6779497296442156,0.008707383265767947,0.006379591527076341,16.0,0.9166919235434108,0.008707383265767947,0.006379591527076341,16.0,0.9166919235434108,False,True,True
gpt2,96,talk.politics.misc,0,4,128,32,0.0023909558085413083,0.0007030877727825151,0.0005271661982292957,0.00047942718767196146,32.0,0.0008111594743326114,0.0004997214880426025,32.0,0.8476258937532262,0.0007869503049208181,0.000498330345052398,32.0,0.8606151116766702,0.0006045771112260825,0.0004839322103067007,32.0,0.958465852278344,0.0006045771112260825,0.0004839322103067007,32.0,0.958465852278344,False,True,True
gpt2,96,talk.politics.misc,0,5,128,8,0.4110895393990127,0.048302075128814126,0.06542780914401784,0.030619254635012923,8.0,0.09379079220534531,0.029670030080571414,8.0,0.9179458395917764,0.08834887239895112,0.028262593623036333,8.0,0.9336893232640351,0.0882020176506169,0.02864606292624972,8.0,0.9341141743119826,0.0882020176506169,0.028707817608565365,8.0,0.9341141743119826,False,True,True
gpt2,96,talk.politics.misc,0,5,128,16,0.24958261937767895,0.029517480540580683,0.018879056465285766,0.010423831010527487,16.0,0.028961733386943498,0.011937842032829722,16.0,0.9562959635543795,0.02545997023958111,0.011086897778441525,16.0,0.9714745897669801,0.028961733386943498,0.01172024952417057,16.0,0.9562959635543795,0.028961733386943498,0.01172024952417057,16.0,0.9562959635543795,False,False,True
gpt2,96,talk.politics.misc,0,5,128,32,0.1480258041022139,0.017231822171343503,0.0010973545381770347,0.0008427051868211775,32.0,0.0016845458627189908,0.0009455735031946173,32.0,0.99600355597378,0.001289118912232633,0.0008869844849333232,32.0,0.9986948451805991,0.0016845458627189908,0.0008632911854528978,32.0,0.99600355597378,0.0016845458627189908,0.0008632911854528978,32.0,0.99600355597378,False,False,True
gpt2,96,talk.politics.misc,0,6,128,8,2.053703128084565,1.0424391079008095,1.240897125074517,1.1337974180398869,8.0,2.053703128084565,1.112199711970057,8.0,0.0,2.0034936599537083,1.0446632308344954,8.0,0.06177300357639681,2.5621150352922446,1.1826001972107583,8.0,-0.6255021558956116,1.9140138033569594,1.064029854530351,8.0,0.17186059676023163,False,True,True
gpt2,96,talk.politics.misc,0,6,128,16,1.6614677454212077,0.7182964989200751,0.8374865433549626,0.7852618286180879,16.0,1.4641111904055355,0.7478900009089539,16.0,0.23951584638190015,1.4641111904055355,0.7135741964420879,16.0,0.23951584638190015,1.4059963411829932,0.7638548608643154,16.0,0.310045185008572,1.3551772733364096,0.7199415469417515,16.0,0.37172021803013594,False,True,True
gpt2,96,talk.politics.misc,0,6,128,32,1.252787486592318,0.4814621443936576,0.4377150788996803,0.41871846459583634,32.0,0.9819342314604712,0.47087664789442674,32.0,0.3323057590657456,0.9643874684932171,0.4535477556861875,32.0,0.3538336169611278,0.7510841275747718,0.46195665023784743,32.0,0.6155322573583396,0.7500842273442105,0.45232910750555166,32.0,0.6167590198166492,False,True,True
gpt2,96,talk.politics.misc,0,7,128,8,0.18558433255471946,0.07310242263033995,0.0750145726828756,0.06247423621573686,8.0,0.11574144661312318,0.06571809619556868,8.0,0.6316635400361532,0.1215219972342129,0.06792236791200137,8.0,0.5793838694662823,0.11574144661312318,0.06417167673740592,8.0,0.6316635400361532,0.11574144661312318,0.06417167673740592,8.0,0.6316635400361532,False,True,True
gpt2,96,talk.politics.misc,0,7,128,16,0.04621141974156482,0.011973623491855736,0.011013041390694778,0.0098971608343041,16.0,0.01282706709527151,0.010207860212179962,16.0,0.9484628045504291,0.01668879092793153,0.010347836194256213,16.0,0.8387496866855954,0.014804362811007459,0.01024986156866735,16.0,0.8922870428143186,0.014804362811007459,0.01024986156866735,16.0,0.8922870428143186,False,True,False
gpt2,96,talk.politics.misc,0,7,128,32,0.00558023584182058,0.00109851189083117,0.0008371667095900572,0.0007541649107153947,32.0,0.0010127395599918603,0.0007529950160757113,32.0,0.9629832824470689,0.0013984819326071536,0.0008063684539631271,32.0,0.8816556943682735,0.0010939802244444984,0.000773652270586114,32.0,0.9458549922645405,0.0010939802244444984,0.000773652270586114,32.0,0.9458549922645405,False,True,False
gpt2,96,talk.politics.misc,0,8,128,8,1.1827944578970906,0.5152315138959366,0.5172528236884236,0.463283108310613,8.0,0.9640163292897078,0.4998614851543243,8.0,0.3287219271676539,1.0479074746426844,0.5208774099652951,8.0,0.20267249458373499,0.9640163292897078,0.47884663706669633,8.0,0.3287219271676539,0.7818590128721254,0.47702742672921,8.0,0.6024197802466255,False,True,True
gpt2,96,talk.politics.misc,0,8,128,16,0.7643969944517643,0.3545983201872166,0.33005775079242294,0.31188457435824707,16.0,0.5595825613800111,0.3404643307519361,16.0,0.4715540584041543,0.5941189068000954,0.3448242281780737,16.0,0.39203937967258734,0.5433171081185462,0.32430667865672586,16.0,0.5090027888583201,0.5429684905247588,0.32747159675694093,16.0,0.5098054278067379,False,True,True
gpt2,96,talk.politics.misc,0,8,128,32,0.3756175221605518,0.20223671477986777,0.20008001220534188,0.19319410666743042,32.0,0.3568074952207763,0.20404508198694132,32.0,0.10715673786517207,0.3206769942654366,0.20210254566899313,32.0,0.3129845462040209,0.2755005682438941,0.2006677700450242,32.0,0.5703450729260289,0.27138679866751075,0.20215430107129395,32.0,0.593780346546083,False,True,True
gpt2,96,talk.politics.misc,0,9,128,8,1.0221800903026377,0.6012842780931983,0.5714170078305999,0.5356962183062401,8.0,1.0463497085681552,0.6021848690931895,8.0,-0.05361933841824074,0.7717248264312333,0.5522531868134668,8.0,0.5556250580634915,1.0463497085681552,0.5887726902850599,8.0,-0.05361933841824074,0.7967215275456113,0.5612482706508201,8.0,0.500170869186059,False,False,True
gpt2,96,talk.politics.misc,0,9,128,16,0.666407125520182,0.45040119452406974,0.43860396534953205,0.42574731112245623,16.0,0.6539915025434121,0.44816133305581596,16.0,0.05450153969536339,0.5885154217682241,0.42968365045349177,16.0,0.34192547501803006,0.617233572783282,0.4459478672631581,16.0,0.21585983574619239,0.5662215225117961,0.43444048668275803,16.0,0.43979022474199075,False,True,True
gpt2,96,talk.politics.misc,0,9,128,32,0.43605561946785887,0.2997247213418734,0.3032551917479514,0.2961827833758994,32.0,0.3744840626984318,0.29991408408151765,32.0,0.4636397474508823,0.40375837968824596,0.2962484614341561,32.0,0.24320132347564258,0.36078937664690347,0.2968402473902497,32.0,0.5667620512465609,0.3752603667312452,0.29711157745319244,32.0,0.45779410338073906,False,False,False
gpt2,96,talk.politics.misc,0,10,128,8,1.708567060490709,0.9031081006936635,0.9060678134362297,0.836166737571711,8.0,1.724613444611659,0.9005995500885472,8.0,-0.019995512992500786,1.2843634385417078,0.887298423640379,8.0,0.5286031401350378,1.5625653784681386,0.8808094707469056,8.0,0.1819337308520351,1.3330391804520292,0.8665400803003893,8.0,0.46794795311899695,False,False,True
gpt2,96,talk.politics.misc,0,10,128,16,0.945417245714899,0.5281466578250937,0.509849007227098,0.48508149398330136,16.0,0.7848833583698298,0.5236346270406484,16.0,0.36856196838963345,0.7099309882066633,0.50923289974272,16.0,0.5406414809440495,0.8713741693246614,0.5210890266703738,16.0,0.16999190906871275,0.7771424798617335,0.5034634697975369,16.0,0.38633387603600133,False,False,True
gpt2,96,talk.politics.misc,0,10,128,32,0.41767089172254224,0.2495207914690774,0.24968475201406556,0.23926697000248742,32.0,0.41925229769739397,0.257508090590553,32.0,-0.009413907466390434,0.3296782979166108,0.2493743163130267,32.0,0.5238086544439552,0.36894432967214924,0.25431308322192203,32.0,0.2900629905238201,0.3409635780916006,0.24874456328497857,32.0,0.45662882523557946,False,False,True
gpt2,96,talk.politics.misc,0,11,128,8,1.0586223694309853,0.7046066795947539,0.7452739874185917,0.6999050464228695,8.0,1.3394475082032056,0.725388010586099,8.0,-0.8962074001106956,1.0881303549149373,0.7219978985490616,8.0,-0.09416989899371762,1.5620775074592583,0.7600780967737295,8.0,-1.60669455126901,1.0197684424899114,0.7057229132547771,8.0,0.12399593925312552,False,True,True
gpt2,96,talk.politics.misc,0,11,128,16,0.8604184083295969,0.5374896548836391,0.5818732317018336,0.5508353834909717,16.0,0.9449836941900729,0.5488292455068233,16.0,-0.3035963030639214,0.8766218565781241,0.5493698864576104,16.0,-0.058171706452417926,1.1764919544980017,0.5731340302814416,16.0,-1.1347299206361519,0.7678708746554614,0.5403643477477771,16.0,0.33225322654864103,False,True,True
gpt2,96,talk.politics.misc,0,11,128,32,0.631537615497062,0.3953838553491853,0.38672039344832515,0.3726431776403526,32.0,0.6634267513218337,0.3990099380744566,32.0,-0.1302569139454715,0.6362108797293435,0.3944373372155018,32.0,-0.019088788742775663,0.5675188167644121,0.38319154197447464,32.0,0.2614963040463935,0.5146359842864902,0.39000115846741756,32.0,0.47750574993167644,False,True,True
gpt2,96,talk.politics.misc,5,0,128,8,0.23995592495711143,0.06660230239143682,0.07025971486892683,0.05851148563193308,8.0,0.09317075320737442,0.06382633722297701,8.0,0.8649879197270134,0.09317075320737442,0.06403054900749403,8.0,0.8649879197270134,0.09317075320737442,0.06331702380125467,8.0,0.8649879197270134,0.09317075320737442,0.06331702380125467,8.0,0.8649879197270134,False,True,True
gpt2,96,talk.politics.misc,5,0,128,16,0.14402303508721254,0.0318560463882606,0.027446674335708486,0.024504780633635606,16.0,0.03527941166242713,0.025625562895832853,16.0,0.9328102432068966,0.03527941166242713,0.025871383062343142,16.0,0.9328102432068966,0.03527941166242713,0.025545190199386926,16.0,0.9328102432068966,0.03527941166242713,0.025559700763781425,16.0,0.9328102432068966,False,True,True
gpt2,96,talk.politics.misc,5,0,128,32,0.044792133164277464,0.01006357934186643,0.006747677590578373,0.00625033928988905,32.0,0.009527730703117819,0.006459790224837724,32.0,0.9269261954043744,0.009527730703117819,0.006491760938353197,32.0,0.9269261954043744,0.009527730703117819,0.006482768639257697,32.0,0.9269261954043744,0.009527730703117819,0.006482768639257697,32.0,0.9269261954043744,False,True,True
gpt2,96,talk.politics.misc,5,1,128,8,0.010470895677045651,0.0011147577516934953,0.0008827873586182322,0.000709455616807635,8.0,0.001020024534390126,0.0007353083766128151,8.0,0.9856867307695996,0.000991273508429726,0.0007195384496764071,8.0,0.988685343739495,0.0009636062501812456,0.000715638223197135,8.0,0.9915709242241572,0.0009636062501812456,0.000715638223197135,8.0,0.9915709242241572,False,True,True
gpt2,96,talk.politics.misc,5,1,128,16,0.0032649006371806353,0.0003270901010338844,0.00018367707628650222,0.00015923810576764195,16.0,0.00020645661808957325,0.00016215837561032458,16.0,0.9926069818197609,0.00020645661808957325,0.00016038721866078415,16.0,0.9926069818197609,0.00020645661808957325,0.0001601364766240163,16.0,0.9926069818197609,0.00020645661808957325,0.0001601364766240163,16.0,0.9926069818197609,False,True,True
gpt2,96,talk.politics.misc,5,1,128,32,0.00038269127067662207,5.076907241316843e-05,2.0070966183633238e-05,1.8462464202018903e-05,32.0,2.3744958929910668e-05,1.9142494635775976e-05,32.0,0.9898682100788196,2.294470232650542e-05,1.9037577287680225e-05,32.0,0.9920750820975394,2.2348518584565976e-05,1.877446923540593e-05,32.0,0.9937191812683596,2.2348518584565976e-05,1.877446923540593e-05,32.0,0.9937191812683596,False,True,True
gpt2,96,talk.politics.misc,5,2,128,8,0.3975661779225045,0.09206658442394611,0.09371209802300579,0.07982182374674443,8.0,0.26945873016882216,0.09152884778568937,8.0,0.4216084503326548,0.32545806913973147,0.1080624194876412,8.0,0.2373116359228191,0.14024530818430517,0.08328449720780226,8.0,0.8468567209079751,0.14024530818430517,0.08328449720780226,8.0,0.8468567209079751,False,True,True
gpt2,96,talk.politics.misc,5,2,128,16,0.19161226769821868,0.022313506742424827,0.019921675963876905,0.01802351517352107,16.0,0.04388965778335201,0.019319935753834207,16.0,0.860400144368068,0.05801298921552978,0.021459692029128452,16.0,0.7781397753547739,0.03218487973751578,0.01887243731044393,16.0,0.9285738161319065,0.03218487973751578,0.018846684512882832,16.0,0.9285738161319065,False,True,True
gpt2,96,talk.politics.misc,5,2,128,32,0.03683117428457799,0.0020778768591453,0.0012206056837793917,0.001100644773500008,32.0,0.0030639125105127465,0.0012108588200994402,32.0,0.9482370852485625,0.003950982128913954,0.0013968987698095626,32.0,0.9233267944765889,0.0017697604661677255,0.0011782246589480557,32.0,0.9845788819452881,0.0017697604661677255,0.0011782246589480557,32.0,0.9845788819452881,False,True,True
gpt2,96,talk.politics.misc,5,3,128,8,0.4884947282438935,0.2208338280320437,0.24011241921252705,0.2132296192462308,8.0,0.5419419645888522,0.240616839215526,8.0,-0.2151813329757284,0.5419419645888522,0.2410396914176936,8.0,-0.2151813329757284,0.3662074379106848,0.22327317258216195,8.0,0.4923349445059146,0.3662074379106848,0.22592786997520214,8.0,0.4923349445059146,False,True,True
gpt2,96,talk.politics.misc,5,3,128,16,0.1637604934825958,0.07417027086404976,0.07120886281077264,0.06357483928754759,16.0,0.13581300945919728,0.06765681890718363,16.0,0.3019664139954153,0.13581300945919728,0.06834361059949798,16.0,0.3019664139954153,0.08381339094398157,0.06529155753969466,16.0,0.8638108476132305,0.08381339094398157,0.06529483871899064,16.0,0.8638108476132305,False,True,True
gpt2,96,talk.politics.misc,5,3,128,32,0.05686644962733132,0.011159786751900824,0.010104755987446402,0.00941008972519645,32.0,0.01844466581879934,0.010150745931076795,32.0,0.8216508175349856,0.02223557104089628,0.010580804398089769,32.0,0.7405822135769904,0.012347432639613116,0.00979356032801381,32.0,0.9520403031285024,0.012347432639613116,0.00979356032801381,32.0,0.9520403031285024,False,True,True
gpt2,96,talk.politics.misc,5,4,128,8,0.2837776318920901,0.06919878446799808,0.07153657304974674,0.060988184173785806,8.0,0.10966946349111523,0.06629899169930345,8.0,0.8203321701778057,0.1304993131760884,0.06884381331898647,8.0,0.722189757024628,0.1045342436664654,0.06259659980160388,8.0,0.8445273935368465,0.1045342436664654,0.0625952572164522,8.0,0.8445273935368465,False,True,True
gpt2,96,talk.politics.misc,5,4,128,16,0.08143731667289218,0.012125265574320507,0.009729262553241786,0.008589856569509452,16.0,0.015429820705615768,0.008682323044689544,16.0,0.9205032374346379,0.018247130291685364,0.009219714513511702,16.0,0.881214630029831,0.012680654053677139,0.008741299774707587,16.0,0.9588415619881313,0.012680654053677139,0.008741299774707587,16.0,0.9588415619881313,False,True,True
gpt2,96,talk.politics.misc,5,4,128,32,0.013821113275562463,0.0008456392780651209,0.00044469607279538405,0.0004045594950632478,32.0,0.0006661264254191143,0.0004040069411859763,32.0,0.9834462136409797,0.0007152875803264368,0.0004194590321646719,32.0,0.9797710026960674,0.0005411199341410064,0.00041971866871969834,32.0,0.9927915031443789,0.0005411199341410064,0.00041971866871969834,32.0,0.9927915031443789,False,True,True
gpt2,96,talk.politics.misc,5,5,128,8,0.20287184799596852,0.051531756792499425,0.054202497000416516,0.046316624261525094,8.0,0.06612704763753112,0.046287710656685535,8.0,0.9197914663831996,0.060053146105407795,0.04586963406986773,8.0,0.9606465686046728,0.06646514085222195,0.048511764014619416,8.0,0.9175173378393755,0.06646514085222195,0.04849964354242574,8.0,0.9175173378393755,False,False,False
gpt2,96,talk.politics.misc,5,5,128,16,0.12220674390212967,0.025257243495101576,0.021501955052880672,0.019906700395058458,16.0,0.02733428810750657,0.02022515946951105,16.0,0.9420848489801547,0.025744555120223413,0.020050490945315115,16.0,0.9578709203820114,0.025744555120223413,0.020055732962131007,16.0,0.9578709203820114,0.025744555120223413,0.020055732962131007,16.0,0.9578709203820114,False,True,True
gpt2,96,talk.politics.misc,5,5,128,32,0.0419036059976026,0.008213730495174989,0.005646328701524775,0.005362426225963741,32.0,0.006705481448868532,0.0054058817425966625,32.0,0.9707878576018081,0.007272748537214176,0.00540969373787323,32.0,0.9551422512394403,0.007091937043052943,0.005398480307709685,32.0,0.9601291533911028,0.007091937043052943,0.0053900318179104486,32.0,0.9601291533911028,False,True,False
gpt2,96,talk.politics.misc,5,6,128,8,0.031276815784909096,0.006647515192528739,0.005978248151848947,0.004484636742017981,8.0,0.012138794554883012,0.0050277054614645995,8.0,0.7564863555759787,0.01377245853709715,0.005529988480783029,8.0,0.6919110007215297,0.012068518862818884,0.004916339358911981,8.0,0.7592642081834239,0.012068518862818884,0.004916339358911981,8.0,0.7592642081834239,False,True,True
gpt2,96,talk.politics.misc,5,6,128,16,0.008019000971174601,0.001346777525379833,0.0008908026761233866,0.0007430016859703807,16.0,0.001572672042562328,0.0008241180290940195,16.0,0.9043419755995941,0.0026740888167228268,0.0009173853698376523,16.0,0.7498265246300044,0.0014112005140237908,0.0008013635946950313,16.0,0.926994477936775,0.0014112005140237908,0.0008013635946950313,16.0,0.926994477936775,False,True,True
gpt2,96,talk.politics.misc,5,6,128,32,0.0018090899594137737,0.00020070021081005707,0.00010186448758332865,9.502875056368972e-05,32.0,0.00018033265790943627,9.94387828568298e-05,32.0,0.9540376056819396,0.00024404527881787902,0.00011171064037699064,32.0,0.9167182111674402,0.0001319353607900661,9.486463673789327e-05,32.0,0.9823861149549882,0.0001319353607900661,9.486463673789327e-05,32.0,0.9823861149549882,False,True,True
gpt2,96,talk.politics.misc,5,7,128,8,0.2850205987418381,0.036446495715760335,0.029636798227814388,0.025239016291424027,8.0,0.05209107945010605,0.02668282136998224,8.0,0.9120763291285634,0.05209107945010605,0.028075388219050777,8.0,0.9120763291285634,0.03953288144444812,0.026429663846805045,8.0,0.9612501529199763,0.03953288144444812,0.026429663846805045,8.0,0.9612501529199763,False,True,True
gpt2,96,talk.politics.misc,5,7,128,16,0.09357406233862058,0.008991779169625676,0.006489458195752012,0.005875373793689537,16.0,0.01001621131725021,0.006170668058111818,16.0,0.9595019905503354,0.010633312424027645,0.006557211958089632,16.0,0.9524157654609381,0.0082974850747309,0.006022424655933337,16.0,0.9792382718303148,0.0082974850747309,0.006026832438196525,16.0,0.9792382718303148,False,True,True
gpt2,96,talk.politics.misc,5,7,128,32,0.015062113280179899,0.0017022891716508642,0.0010662769238624639,0.0010123010761186946,32.0,0.0015205017808953203,0.0010310219931209382,32.0,0.9675457153492775,0.001724849065305156,0.0010494564654898737,32.0,0.952945138491461,0.0015205017808953203,0.0010512710860615822,32.0,0.9675457153492775,0.0015205017808953203,0.0010512710860615822,32.0,0.9675457153492775,False,True,True
gpt2,96,talk.politics.misc,5,8,128,8,0.30241139284798424,0.06618020000768685,0.06270870992951144,0.05315497373194824,8.0,0.0764094214526278,0.05372967838999809,8.0,0.9428428945546002,0.08025200644246826,0.054155590970859944,8.0,0.9268122646798925,0.0764094214526278,0.05408174735347562,8.0,0.9428428945546002,0.07255816390941898,0.05406179480934246,8.0,0.9589097048894629,False,True,True
gpt2,96,talk.politics.misc,5,8,128,16,0.13548090062087728,0.018674359718541172,0.015029006519772048,0.01393315907225388,16.0,0.018278109592972786,0.014131989378074916,16.0,0.9730257203720392,0.018994847946395374,0.014349512939980947,16.0,0.9670753087262001,0.01744211789325118,0.014334296807929185,16.0,0.9799661815906887,0.01744211789325118,0.014334296807929185,16.0,0.9799661815906887,False,True,True
gpt2,96,talk.politics.misc,5,8,128,32,0.029643410569370164,0.0034738373037669417,0.002725987188029487,0.002576330125093141,32.0,0.003120594415581535,0.0025834520813376614,32.0,0.9853400817024116,0.0032354497274426283,0.002598292286973699,32.0,0.981073131250508,0.003016941262407097,0.002594342057563276,32.0,0.989190864584041,0.003016941262407097,0.0025942430472817484,32.0,0.989190864584041,False,True,True
gpt2,96,talk.politics.misc,5,9,128,8,0.4308854349149152,0.2521982258998915,0.2576357252269823,0.24346110038532146,8.0,0.3336336505067325,0.25167750924833177,8.0,0.5613388015677376,0.2971426965078607,0.24528918430003033,8.0,0.7719651516182016,0.2971426965078607,0.24612618399145292,8.0,0.7719651516182016,0.28189822794054986,0.2445249017146697,8.0,0.8599564596254127,False,True,True
gpt2,96,talk.politics.misc,5,9,128,16,0.27164861913796606,0.16511852248996023,0.16462674980995556,0.15898654644778676,16.0,0.1999959936160793,0.1614542438729325,16.0,0.6695138663881788,0.1853846808519677,0.16005636641817972,16.0,0.8060402871641935,0.18820379957087596,0.16046598553618893,16.0,0.7796987670934874,0.1853846808519677,0.1604065832831485,16.0,0.8060402871641935,False,True,True
gpt2,96,talk.politics.misc,5,9,128,32,0.14146728934876104,0.08498333728617657,0.0830921213486595,0.08115180939300513,32.0,0.09170518413829568,0.08153206829018342,32.0,0.8524533104620582,0.08922605440122432,0.08122101256754559,32.0,0.8949222201372654,0.09240581668826725,0.08129968823203604,32.0,0.8404510743405218,0.09240581668826725,0.08138104039052363,32.0,0.8404510743405218,False,False,False
gpt2,96,talk.politics.misc,5,10,128,8,0.5577597477739943,0.27060195085782285,0.2780043473383349,0.26116743207456095,8.0,0.615171965699897,0.2857791426674257,8.0,-0.2052229120027545,0.6595699808454085,0.31701345422919175,8.0,-0.3639258899483853,0.3618036248581263,0.27500217980913744,8.0,0.7004551926815644,0.3685028015509559,0.27503500833529293,8.0,0.676508642651084,False,False,True
gpt2,96,talk.politics.misc,5,10,128,16,0.3002868648370232,0.1726170283293978,0.17610378787687994,0.16994441192021548,16.0,0.2790906332928032,0.17225899797566324,16.0,0.17068534669198904,0.30936906271732073,0.1826565397848246,16.0,-0.0731355519819537,0.22097587796014023,0.17456123877038401,16.0,0.6386617952970995,0.20265116082989484,0.17058581155596153,16.0,0.7862239074529026,False,True,True
gpt2,96,talk.politics.misc,5,10,128,32,0.16652502154200868,0.08368751592824059,0.08507760067465045,0.08220223701955115,32.0,0.11276574173733991,0.08316116763683971,32.0,0.6600488908325142,0.14133294348991748,0.08429473855341665,32.0,0.3093047979151842,0.10121721618295158,0.08512187313926851,32.0,0.8018400664327306,0.09934911310504424,0.08411409100427154,32.0,0.8247763737830844,False,True,True
gpt2,96,talk.politics.misc,5,11,128,8,0.7060499730269367,0.34588149519584704,0.37162415623813766,0.344799196327415,8.0,0.8436723110957218,0.37540115187223455,8.0,-0.4115182834574585,0.7716586392653562,0.37008856107002874,8.0,-0.1961830186090372,0.47040735223596836,0.3465949492703887,8.0,0.7046185101785502,0.4474649450226412,0.3412673341561151,8.0,0.7732208909206327,False,True,True
gpt2,96,talk.politics.misc,5,11,128,16,0.4525824896064676,0.22038084353585685,0.22092323616629408,0.21305850344276092,16.0,0.5789697868593219,0.2312838756849302,16.0,-0.5455741369100721,0.5382039759662214,0.2320197047415153,16.0,-0.36960097681513826,0.30369045042162035,0.2160607042227404,16.0,0.6427200164628819,0.28069130844556117,0.21525979939057288,16.0,0.7420000652177603,False,True,True
gpt2,96,talk.politics.misc,5,11,128,32,0.24916511644817602,0.11022328061364609,0.104641401655517,0.10172323382709852,32.0,0.30369045042162035,0.11383384088685652,32.0,-0.3772760342596308,0.28069130844556117,0.11385262336186486,32.0,-0.21813853901149866,0.1360141908122649,0.10371012288044124,32.0,0.782922898143347,0.12867690849816346,0.1035197029892519,32.0,0.8336916064112453,False,True,True
